Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,
AVB,AvalonBay Communities Inc,178.84,$24.56B,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/avb,
AGR,Avangrid Inc,42.95,$13.27B,2015,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/agr,
ACP,Avenue Income Credit Strategies Fund,12.63,$165.13M,2011,na,na,http//www.nasdaq.com/symbol/acp,
AVY,Avery Dennison Corporation,77.3,$6.87B,na,Consumer Durables,Containers/Packaging,http//www.nasdaq.com/symbol/avy,
AVG,AVG Technologies N.V.,24.84,$1.26B,2012,Technology,Computer Software Prepackaged Software,http//www.nasdaq.com/symbol/avg,
AVH,Avianca Holdings S.A.,6.43,$801.33M,2013,Transportation,Air Freight/Delivery Services,http//www.nasdaq.com/symbol/avh,
AVA,Avista Corporation,41.08,$2.62B,na,Public Utilities,Power Generation,http//www.nasdaq.com/symbol/ava,
AV,Aviva plc,10.92,$22.16B,na,Finance,Life Insurance,http//www.nasdaq.com/symbol/av,
AVV,Aviva plc,25.67,na,2011,Finance,Life Insurance,http//www.nasdaq.com/symbol/avv,
AVT,Avnet Inc,41.37,$5.27B,na,Consumer Non-Durables,Electronic Components,http//www.nasdaq.com/symbol/avt,
AVP,Avon Products Inc,5.54,$2.42B,na,Consumer Non-Durables,Package Goods/Cosmetics,http//www.nasdaq.com/symbol/avp,
AVX,AVX Corporation,13.65,$2.29B,na,Capital Goods,Electrical Products,http//www.nasdaq.com/symbol/avx,
AXTA,Axalta Coating Systems Ltd.,27.74,$6.63B,2014,Basic Industries,Paints/Coatings,http//www.nasdaq.com/symbol/axta,
AXLL,Axiall Corporation,32.91,$2.33B,na,Basic Industries,Major Chemicals,http//www.nasdaq.com/symbol/axll,
AXS,Axis Capital Holdings Limited,55.66,$5.05B,2003,Finance,Property-Casualty Insurers,http//www.nasdaq.com/symbol/axs,
AZZ,AZZ Inc.,65.3,$1.69B,na,Consumer Durables,Building Products,http//www.nasdaq.com/symbol/azz,
BGS,B&G Foods Inc,47.35,$2.97B,na,Consumer Non-Durables,Packaged Foods,http//www.nasdaq.com/symbol/bgs,
BW,Babcock,17.11,$855.21M,2015,Capital Goods,Building Products,http//www.nasdaq.com/symbol/bw,
MCI,Babson Capital Corporate Investors,19.15,$377.71M,na,na,na,http//www.nasdaq.com/symbol/mci,
BGH,Babson Capital Global Short Duration High Yield Fund,18.7,$375.08M,2012,na,na,http//www.nasdaq.com/symbol/bgh,
MPV,Babson Capital Participation Investors,15.65,$162.07M,1988,na,na,http//www.nasdaq.com/symbol/mpv,
BMI,Badger Meter Inc,69.58,$1.01B,na,Capital Goods,Industrial Machinery/Components,http//www.nasdaq.com/symbol/bmi,
BHI,Baker Hughes Incorporated,51.2,$21.91B,na,Energy,Metal Fabrications,http//www.nasdaq.com/symbol/bhi,
BBN,BalckRock Taxable Municipal Bond Trust,24.77,$1.41B,2010,na,na,http//www.nasdaq.com/symbol/bbn,
BLL,Ball Corporation,80.29,$13.99B,na,Consumer Durables,Containers/Packaging,http//www.nasdaq.com/symbol/bll,
BANC,Banc of California Inc,22.67,$1.13B,na,Finance,Major Banks,http//www.nasdaq.com/symbol/banc,
BBVA,Banco Bilbao Viscaya Argentaria S.A.,5.95,$38.56B,na,Finance,Commercial Banks,http//www.nasdaq.com/symbol/bbva,
BBD,Banco Bradesco Sa,9.1,$5.55B,na,Finance,Major Banks,http//www.nasdaq.com/symbol/bbd,
BBDO,Banco Bradesco Sa,9.3,$56.75B,na,Finance,Major Banks,http//www.nasdaq.com/symbol/bbdo,
BCH,Banco De Chile,68.3,$11.19B,na,Finance,Commercial Banks,http//www.nasdaq.com/symbol/bch,
BLX,Banco Latinoamericano de Comercio Exterior S.A.,27.8,$1.09B,1992,Finance,Commercial Banks,http//www.nasdaq.com/symbol/blx,
BSBR,Banco Santander Brasil SA,6.92,$52.96B,2009,Finance,Commercial Banks,http//www.nasdaq.com/symbol/bsbr,
BSAC,Banco Santander Chile,22.29,$10.5B,na,Finance,Commercial Banks,http//www.nasdaq.com/symbol/bsac,
SAN,Banco Santander S.A.,4.28,$61.78B,na,Finance,Commercial Banks,http//www.nasdaq.com/symbol/san,
CIB,BanColombia S.A.,37.72,$9.07B,na,Finance,Commercial Banks,http//www.nasdaq.com/symbol/cib,
BXS,BancorpSouth Inc,23.65,$2.24B,na,Finance,Major Banks,http//www.nasdaq.com/symbol/bxs,
BAC,Bank of America Corporation,15.17,$154.81B,na,Finance,Major Banks,http//www.nasdaq.com/symbol/bac,
BOH,Bank of Hawaii Corporation,69.37,$2.97B,na,Finance,Major Banks,http//www.nasdaq.com/symbol/boh,
BMO,Bank Of Montreal,65.11,$41.96B,na,Finance,Commercial Banks,http//www.nasdaq.com/symbol/bmo,
BK,Bank Of New York Mellon Corporation (The),39.99,$42.7B,na,Finance,Major Banks,http//www.nasdaq.com/symbol/bk,
BNS,Bank of Nova Scotia (The),51.75,$62.26B,na,Finance,Major Banks,http//www.nasdaq.com/symbol/bns,
RATE,Bankrate Inc,8,$722.12M,2011,Technology,EDP Services,http//www.nasdaq.com/symbol/rate,
BKU,BankUnited Inc,30.01,$3.13B,2011,Finance,Savings Institutions,http//www.nasdaq.com/symbol/bku,
BCS,Barclays PLC,8.48,$35.71B,na,Finance,Commercial Banks,http//www.nasdaq.com/symbol/bcs,
BNED,Barnes & Noble Education Inc,11.97,$554.31M,2015,Consumer Services,Other Specialty Stores,http//www.nasdaq.com/symbol/bned,
BKS,Barnes & Noble Inc,13.38,$988.33M,na,Consumer Services,Other Specialty Stores,http//www.nasdaq.com/symbol/bks,
B,Barnes Group Inc,40.35,$2.17B,na,Capital Goods,Metal Fabrications,http//www.nasdaq.com/symbol/b,
CUDA,Barracuda Networks Inc,21.83,$1.14B,2013,Technology,Computer peripheral equipment,http//www.nasdaq.com/symbol/cuda,
ABX,Barrick Gold Corporation,21.32,$24.84B,na,Basic Industries,Precious Metals,http//www.nasdaq.com/symbol/abx,
BAS,Basic Energy Services Inc,0.6923,$29.6M,2005,Energy,Oilfield Services/Equipment,http//www.nasdaq.com/symbol/bas,
BAX,Baxter International Inc.,48.24,$26.24B,na,Health Care,Medical_Dental Instruments,http//www.nasdaq.com/symbol/bax,
BTE,Baytex Energy Corp,5.41,$1.14B,na,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/bte,
BBT,BB&T Corporation,37.5,$30.54B,na,Finance,Major Banks,http//www.nasdaq.com/symbol/bbt,
BFR,BBVA Banco Frances S.A.,19.55,$3.5B,na,Finance,Commercial Banks,http//www.nasdaq.com/symbol/bfr,
BBX,BBX Capital Corporation,19.88,$325.92M,na,Finance,Savings Institutions,http//www.nasdaq.com/symbol/bbx,
BCE,BCE Inc,48.44,$42.12B,na,Public Utilities,Telecommunications Equipment,http//www.nasdaq.com/symbol/bce,
BZH,Beazer Homes USA Inc,10.33,$341.75M,1994,Capital Goods,Homebuilding,http//www.nasdaq.com/symbol/bzh,
BDX,Becton Dickinson and Company,172.78,$36.79B,na,Health Care,Medical_Dental Instruments,http//www.nasdaq.com/symbol/bdx,
BDC,Belden Inc,72.79,$3.07B,na,Basic Industries,Telecommunications Equipment,http//www.nasdaq.com/symbol/bdc,
BXE,Bellatrix Exploration Ltd,0.7938,$188.54M,na,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/bxe,
BEL,Belmond Ltd.,11.4,$1.37B,na,Consumer Services,Hotels/Resorts,http//www.nasdaq.com/symbol/bel,
BMS,Bemis Company Inc,50.29,$4.76B,na,Consumer Durables,Containers/Packaging,http//www.nasdaq.com/symbol/bms,
BHE,Benchmark Electronics Inc,24.1,$1.18B,na,Technology,Electrical Products,http//www.nasdaq.com/symbol/bhe,
BHLB,Berkshire Hills Bancorp Inc,27.15,$845.43M,na,Finance,Banks,http//www.nasdaq.com/symbol/bhlb,
BBY,Best Buy Co. Inc,34.31,$11.07B,na,Consumer Services,Consumer Electronics/Video Chains,http//www.nasdaq.com/symbol/bby,
BGCA,BGC Partners Inc,26.9399,na,2012,Finance,Investment Bankers/Brokers/Service,http//www.nasdaq.com/symbol/bgca,
BHP,BHP Billiton Limited,31.5,$50.58B,na,Basic Industries,Precious Metals,http//www.nasdaq.com/symbol/bhp,
BBL,BHP Billiton plc,27.4,$72.9B,na,Energy,Coal Mining,http//www.nasdaq.com/symbol/bbl,
BIG,Big Lots Inc,54.92,$2.44B,na,Consumer Services,Department/Specialty Retail Stores,http//www.nasdaq.com/symbol/big,
BH,Biglari Holdings Inc.,432.99,$894.93M,na,Consumer Services,Restaurants,http//www.nasdaq.com/symbol/bh,
BBG,Bill Barrett Corporation,6.01,$361.86M,2004,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/bbg,
BIOA,BioAmber Inc.,3.6,$103.81M,2013,Basic Industries,Major Chemicals,http//www.nasdaq.com/symbol/bioa,
BIO,Bio-Rad Laboratories Inc,153.43,$4.51B,na,Capital Goods,Biotechnology Laboratory Analytical Instruments,http//www.nasdaq.com/symbol/bio,
BITA,Bitauto Holdings Limited,26.65,$1.88B,2010,Technology,EDP Services,http//www.nasdaq.com/symbol/bita,
BKH,Black Hills Corporation,57.93,$3.03B,na,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/bkh,
BKHU,Black Hills Corporation,65.24,na,2015,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/bkhu,
BKFS,Black Knight Financial Services Inc,38.74,$5.96B,2015,Technology,Computer Software Prepackaged Software,http//www.nasdaq.com/symbol/bkfs,
BSM,Black Stone Minerals LP,15.71,$3B,2015,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/bsm,
BJZ,Blackrock California Municipal 2018 Term Trust,15.17,$97.59M,2001,na,na,http//www.nasdaq.com/symbol/bjz,
BFZ,BlackRock California Municipal Income Trust,16.75,$533.89M,2001,na,na,http//www.nasdaq.com/symbol/bfz,
CII,Blackrock Capital and Income Strategies Fund Inc,13.9,$613.29M,2004,na,na,http//www.nasdaq.com/symbol/cii,
BHK,Blackrock Core Bond Trust,14.21,$766.42M,2001,na,na,http//www.nasdaq.com/symbol/bhk,
HYT,Blackrock Corporate High Yield Fund Inc,10.8,$1.37B,2003,na,na,http//www.nasdaq.com/symbol/hyt,
BTZ,BlackRock Credit Allocation Income Trust,13.32,$1.44B,2006,na,na,http//www.nasdaq.com/symbol/btz,
DSU,Blackrock Debt Strategies Fund Inc,3.68,$687.84M,1998,na,na,http//www.nasdaq.com/symbol/dsu,
BHL,Blackrock Defined Opportunity Credit Trust,13.4,$121.19M,2008,na,na,http//www.nasdaq.com/symbol/bhl,
BGR,BlackRock Energy and Resources Trust,14.1401,$421.73M,2004,na,na,http//www.nasdaq.com/symbol/bgr,
BDJ,Blackrock Enhanced Equity Dividend Trust,8.03,$1.52B,2005,na,na,http//www.nasdaq.com/symbol/bdj,
EGF,Blackrock Enhanced Government Fund Inc,13.902,$100.33M,2005,na,na,http//www.nasdaq.com/symbol/egf,
FRA,Blackrock Floating Rate Income Strategies Fund Inc,13.53,$503.76M,2003,na,na,http//www.nasdaq.com/symbol/fra,
BFO,Blackrock Florida Municipal 2020 Term Trust,15.11,$84.04M,2003,na,na,http//www.nasdaq.com/symbol/bfo,
BGT,Blackrock Global,13.18,$311.88M,2004,na,na,http//www.nasdaq.com/symbol/bgt,
BOE,Blackrock Global,12.16,$844.92M,2005,na,na,http//www.nasdaq.com/symbol/boe,
BME,Blackrock Health Sciences Trust,35.52,$295.26M,2005,na,na,http//www.nasdaq.com/symbol/bme,
BAF,BlackRock Income Investment Quality Trust,16.34,$142.97M,2002,na,na,http//www.nasdaq.com/symbol/baf,
BKT,BlackRock Income Trust Inc. (The),6.55,$418.82M,na,na,na,http//www.nasdaq.com/symbol/bkt,
BGY,BLACKROCK INTERNATIONAL LTD.,5.91,$650.04M,2007,na,na,http//www.nasdaq.com/symbol/bgy,
BKN,BlackRock Investment Quality Municipal Trust Inc. (The),17.27,$296.57M,1993,na,na,http//www.nasdaq.com/symbol/bkn,
BTA,BlackRock Long-Term Municipal Advantage Trust,12.84,$172.34M,2006,na,na,http//www.nasdaq.com/symbol/bta,
BIT,BlackRock Multi-Sector Income Trust,17.1186,$657.72M,2013,na,na,http//www.nasdaq.com/symbol/bit,
MUI,Blackrock Muni Intermediate Duration Fund Inc,15.42,$590.53M,2003,na,na,http//www.nasdaq.com/symbol/mui,
MNE,Blackrock Muni New York Intermediate Duration Fund Inc,15.8905,$66.9M,2003,na,na,http//www.nasdaq.com/symbol/mne,
MUA,Blackrock MuniAssets Fund Inc,15.62,$559.13M,1993,na,na,http//www.nasdaq.com/symbol/mua,
BPK,Blackrock Municipal 2018 Term Trust,15.28,$243.07M,2001,na,na,http//www.nasdaq.com/symbol/bpk,
BKK,Blackrock Municipal 2020 Term Trust,16.43,$332.49M,2003,na,na,http//www.nasdaq.com/symbol/bkk,
BBK,Blackrock Municipal Bond Trust,18.17,$190.98M,2002,na,na,http//www.nasdaq.com/symbol/bbk,
BBF,BlackRock Municipal Income Investment Trust,15.75,$160.76M,na,na,na,http//www.nasdaq.com/symbol/bbf,
BYM,Blackrock Municipal Income Quality Trust,15.69,$414.31M,2002,na,na,http//www.nasdaq.com/symbol/bym,
BFK,BlackRock Municipal Income Trust,15.75,$705M,na,na,na,http//www.nasdaq.com/symbol/bfk,
BTT,BlackRock Municipal Target Term Trust Inc. (The),24.09,$1.7B,2012,na,na,http//www.nasdaq.com/symbol/btt,
MEN,Blackrock MuniEnhanced Fund Inc,12.85,$379.92M,1989,na,na,http//www.nasdaq.com/symbol/men,
MUC,Blackrock MuniHoldings California Quality Fund Inc,16.21,$664.65M,1998,na,na,http//www.nasdaq.com/symbol/muc,
MUH,Blackrock MuniHoldings Fund II Inc,17.0234,$192.37M,1998,na,na,http//www.nasdaq.com/symbol/muh,
MHD,Blackrock MuniHoldings Fund Inc,18.74,$264.86M,1997,na,na,http//www.nasdaq.com/symbol/mhd,
MFL,Blackrock MuniHoldings Investment Quality Fund,16.13,$609.84M,1997,na,na,http//www.nasdaq.com/symbol/mfl,
MUJ,Blackrock MuniHoldings New Jersey Insured Fund Inc,15.91,$479.75M,1998,na,na,http//www.nasdaq.com/symbol/muj,
MHN,Blackrock MuniHoldings New York Quality Fund Inc,15.09,$469.74M,1997,na,na,http//www.nasdaq.com/symbol/mhn,
MUE,Blackrock MuniHoldings Quality Fund II Inc,14.77,$332.55M,na,na,na,http//www.nasdaq.com/symbol/mue,
MUS,Blackrock MuniHoldings Quality Fund Inc,14.99,$195.02M,1998,na,na,http//www.nasdaq.com/symbol/mus,
MVT,Blackrock MuniVest Fund II Inc,17.8,$373.82M,1993,na,na,http//www.nasdaq.com/symbol/mvt,
MYC,Blackrock MuniYield California Fund Inc,17.47,$372.69M,1992,na,na,http//www.nasdaq.com/symbol/myc,
MCA,Blackrock MuniYield California Insured Fund Inc,16.72,$575.11M,1992,na,na,http//www.nasdaq.com/symbol/mca,
MYD,Blackrock MuniYield Fund Inc,16.07,$749.46M,1991,na,na,http//www.nasdaq.com/symbol/myd,
MYF,Blackrock MuniYield Investment Fund,17.1699,$233.98M,1992,na,na,http//www.nasdaq.com/symbol/myf,
MFT,Blackrock MuniYield Investment QualityFund,15.52,$131.5M,1992,na,na,http//www.nasdaq.com/symbol/mft,
MIY,Blackrock MuniYield Michigan Quality Fund Inc,15.12,$447.22M,1992,na,na,http//www.nasdaq.com/symbol/miy,
MYJ,Blackrock MuniYield New Jersey Fund Inc,17.06,$243.69M,1992,na,na,http//www.nasdaq.com/symbol/myj,
MYN,Blackrock MuniYield New York Quality Fund Inc,14.32,$566.88M,1992,na,na,http//www.nasdaq.com/symbol/myn,
MPA,Blackrock MuniYield Pennsylvania Quality Fund,16.32,$217.91M,1992,na,na,http//www.nasdaq.com/symbol/mpa,
MQT,Blackrock MuniYield Quality Fund II Inc,14.41,$325.06M,1992,na,na,http//www.nasdaq.com/symbol/mqt,
MYI,Blackrock MuniYield Quality Fund III Inc,15.71,$1.07B,na,na,na,http//www.nasdaq.com/symbol/myi,
MQY,Blackrock MuniYield Quality Fund Inc,16.87,$517.52M,1992,na,na,http//www.nasdaq.com/symbol/mqy,
BNJ,BlackRock New Jersey Municipal Income Trust,16.3001,$124.88M,na,na,na,http//www.nasdaq.com/symbol/bnj,
BNY,BlackRock New York Investment Quality Municipal Trust Inc. (Th,16.38,$211.68M,na,na,na,http//www.nasdaq.com/symbol/bny,
BLH,Blackrock New York Municipal 2018 Term Trust,15.05,$54.68M,2001,na,na,http//www.nasdaq.com/symbol/blh,
BQH,Blackrock New York Municipal Bond Trust,15.745,$44.09M,2002,na,na,http//www.nasdaq.com/symbol/bqh,
BSE,Blackrock New York Municipal Income Quality Trust,15.11,$98.51M,2002,na,na,http//www.nasdaq.com/symbol/bse,
BCX,BlackRock Resources,8.1,$802.38M,2011,na,na,http//www.nasdaq.com/symbol/bcx,
BST,BlackRock Science and Technology Trust,18.15,$408.51M,2014,na,na,http//www.nasdaq.com/symbol/bst,
BSD,BlackRock Strategic Municipal Trust Inc. (The),15.11,$110.38M,1999,na,na,http//www.nasdaq.com/symbol/bsd,
BUI,BlackRock Utility and Infrastructure Trust,19.68,$332.73M,2011,na,na,http//www.nasdaq.com/symbol/bui,
BLK,BlackRock Inc,367.07,$60.3B,1999,Finance,Investment Bankers/Brokers/Service,http//www.nasdaq.com/symbol/blk,
BGB,Blackstone / GSO Strategic Credit Fund,14.91,$665.95M,2012,na,na,http//www.nasdaq.com/symbol/bgb,
BGX,Blackstone GSO Long Short Credit Income Fund,15.12,$192.06M,2011,na,na,http//www.nasdaq.com/symbol/bgx,
BSL,Blackstone GSO Senior Floating Rate Term Fund,16.38,$249.27M,2010,na,na,http//www.nasdaq.com/symbol/bsl,
BCRH,Blue Capital Reinsurance Holdings Ltd.,17.72,$155.16M,2013,Finance,Property-Casualty Insurers,http//www.nasdaq.com/symbol/bcrh,
BXC,BlueLinx Holdings Inc.,8.95,$80.83M,2004,Capital Goods,Wholesale Distributors,http//www.nasdaq.com/symbol/bxc,
BWP,Boardwalk Pipeline Partners L.P.,17.17,$4.3B,2005,Public Utilities,Natural Gas Distribution,http//www.nasdaq.com/symbol/bwp,
BA,Boeing Company (The),135,$84.22B,na,Capital Goods,Aerospace,http//www.nasdaq.com/symbol/ba,
BCC,Boise Cascade L.L.C.,25.31,$980.78M,2013,Consumer Services,RETAIL Building Materials,http//www.nasdaq.com/symbol/bcc,
BCEI,Bonanza Creek Energy Inc,0.8682,$43.17M,2011,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/bcei,
BOOT,Boot Barn Holdings Inc,11.47,$303.12M,2014,Consumer Services,Clothing/Shoe/Accessory Stores,http//www.nasdaq.com/symbol/boot,
BAH,Booz Allen Hamilton Holding Corporation,30.06,$4.47B,2010,Consumer Services,Professional Services,http//www.nasdaq.com/symbol/bah,
BWA,BorgWarner Inc.,34.25,$7.34B,na,Capital Goods,Auto PartsO.E.M.,http//www.nasdaq.com/symbol/bwa,
SAM,Boston Beer Company Inc (The),191.47,$2.38B,na,Consumer Non-Durables,Beverages (Production/Distribution),http//www.nasdaq.com/symbol/sam,
BXP,Boston Properties Inc,142.35,$21.88B,1997,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/bxp,
BSX,Boston Scientific Corporation,23.87,$32.48B,na,Health Care,Medical_Dental Instruments,http//www.nasdaq.com/symbol/bsx,
BOX,Box Inc,12.7,$1.61B,2015,Technology,Computer Software Prepackaged Software,http//www.nasdaq.com/symbol/box,
BYD,Boyd Gaming Corporation,19.57,$2.2B,1993,Consumer Services,Hotels/Resorts,http//www.nasdaq.com/symbol/byd,
BPT,BP Prudhoe Bay Royalty Trust,16.94,$362.52M,na,Energy,Integrated oil Companies,http//www.nasdaq.com/symbol/bpt,
BERY,BPC Acquisition Corp,42.88,$5.21B,2012,Consumer Non-Durables,Plastic Products,http//www.nasdaq.com/symbol/bery,
BRC,Brady Corporation,32.09,$1.61B,na,Consumer Durables,Miscellaneous manufacturing industries,http//www.nasdaq.com/symbol/brc,
BDN,Brandywine Realty Trust,16.39,$2.87B,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/bdn,
LND,Brasilagro Cia Brasileira De Propriedades Agricolas,3.87,$225.34M,na,na,na,http//www.nasdaq.com/symbol/lnd,
BAK,Braskem S.A.,13.49,$5.38B,na,Basic Industries,Major Chemicals,http//www.nasdaq.com/symbol/bak,
BRFS,BRF S.A.,17.19,$13.73B,na,Consumer Non-Durables,Meat/Poultry/Fish,http//www.nasdaq.com/symbol/brfs,
BPI,Bridgepoint Education Inc,7.54,$349.18M,2009,Consumer Services,Other Consumer Services,http//www.nasdaq.com/symbol/bpi,
BGG,Briggs & Stratton Corporation,22.29,$965.94M,na,Energy,Industrial Machinery/Components,http//www.nasdaq.com/symbol/bgg,
BFAM,Bright Horizons Family Solutions Inc.,67.5,$3.97B,2013,Miscellaneous,Other Consumer Services,http//www.nasdaq.com/symbol/bfam,
EAT,Brinker International Inc,54.48,$3.04B,na,Consumer Services,Restaurants,http//www.nasdaq.com/symbol/eat,
BCO,Brink's Company (The),37.24,$1.84B,na,Transportation,Oil Refining/Marketing,http//www.nasdaq.com/symbol/bco,
BMY,Bristol-Myers Squibb Company,59.41,$99.27B,na,Health Care,Major Pharmaceuticals,http//www.nasdaq.com/symbol/bmy,
BRS,Bristow Group Inc,12.18,$427.07M,na,Transportation,Transportation Services,http//www.nasdaq.com/symbol/brs,
BRX,Brixmor Property Group Inc.,27.55,$8.3B,2013,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/brx,
BR,Broadridge Financial Solutions Inc,67.06,$7.93B,na,Miscellaneous,Business Services,http//www.nasdaq.com/symbol/br,
BKD,Brookdale Senior Living Inc.,17.12,$3.18B,2005,Health Care,Hospital/Nursing Management,http//www.nasdaq.com/symbol/bkd,
BAM,Brookfield Asset Management Inc,34.87,$34.43B,na,Consumer Services,Building operators,http//www.nasdaq.com/symbol/bam,
BBU,Brookfield Business Partners L.P.,21.35,$936.1M,2016,Basic Industries,Engineering & Construction,http//www.nasdaq.com/symbol/bbu,
BOXC,Brookfield Canada Office Properties,22.25,$586.47M,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/boxc,
INF,Brookfield Global Listed Infrastructure Income Fund,13.65,$188.36M,na,na,na,http//www.nasdaq.com/symbol/inf,
HHY,Brookfield High Income Fund Inc.,7.38,$188.43M,na,na,na,http//www.nasdaq.com/symbol/hhy,
BIP,Brookfield Infrastructure Partners LP,49.81,$8.07B,na,Consumer Services,Marine Transportation,http//www.nasdaq.com/symbol/bip,
BOI,Brookfield Mortgage Opportunity Income Fund Inc.,15.08,$342.53M,2013,na,na,http//www.nasdaq.com/symbol/boi,
BPY,Brookfield Property Partners L.P.,23.44,$6.14B,na,Finance,Real Estate,http//www.nasdaq.com/symbol/bpy,
BEP,Brookfield Renewable Partners L.P.,31,$5.17B,na,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/bep,
HTR,Brookfield Total Return Fund Inc.,22.8,$318.32M,1989,na,na,http//www.nasdaq.com/symbol/htr,
